2026-04-13 15:34:34.548 | INFO     | app.main:main:25 | Initializing bot...
2026-04-14 12:51:00.890 | DEBUG    | logging:callHandlers:1762 | receive_response_body.started request=<Request [b'POST']>
2026-04-14 12:51:00.891 | DEBUG    | logging:callHandlers:1762 | receive_response_body.complete
2026-04-14 12:51:00.892 | DEBUG    | logging:callHandlers:1762 | response_closed.started
2026-04-14 12:51:00.892 | DEBUG    | logging:callHandlers:1762 | response_closed.complete
2026-04-14 12:51:00.892 | DEBUG    | logging:callHandlers:1762 | HTTP Response: POST https://api.openai.com/v1/chat/completions "200 OK" Headers({'date': 'Tue, 14 Apr 2026 12:51:00 GMT', 'content-type': 'application/json', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'cf-ray': '9ec2d6e18cf49a38-AMS', 'cf-cache-status': 'DYNAMIC', 'server': 'cloudflare', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'access-control-expose-headers': 'X-Request-ID', 'openai-organization': 'user-lsshu7ykmeiwu2dxqjeqxeki', 'openai-processing-ms': '1242', 'openai-project': 'proj_P03K0xxhuDN1C2ovlci997Ad', 'openai-version': '2020-10-01', 'x-openai-proxy-wasm': 'v0.1', 'x-ratelimit-limit-requests': '5000', 'x-ratelimit-limit-tokens': '450000', 'x-ratelimit-remaining-requests': '4999', 'x-ratelimit-remaining-tokens': '448824', 'x-ratelimit-reset-requests': '12ms', 'x-ratelimit-reset-tokens': '156ms', 'x-request-id': 'req_3bdb512fcc974f0badb7a3a90dd971be', 'content-encoding': 'gzip', 'alt-svc': 'h3=":443"; ma=86400'})
2026-04-14 12:51:00.892 | DEBUG    | logging:callHandlers:1762 | request_id: req_3bdb512fcc974f0badb7a3a90dd971be
2026-04-14 12:51:00.893 | INFO     | app.services.ai:ask:105 | Tool call [2]: describe_sheet({'file_name': 'Отчет о продажах (Обв.118) Stories 28.02.2026.xlsx', 'sheet_name': 'Лист1'})
2026-04-14 12:51:00.893 | INFO     | app.services.ai:ask:105 | Tool call [2]: describe_sheet({'file_name': 'Отчет о продажах (Обв.118) Stories 31.03.2026.xlsx', 'sheet_name': 'Лист1'})
2026-04-14 12:51:00.893 | INFO     | app.services.excel:load_sheet:65 | Loading 'Лист1' from 'Отчет о продажах (Обв.118) Stories 31.03.2026.xlsx' (header_row=0)
2026-04-14 12:51:00.912 | DEBUG    | app.services.excel:_read_sheet:47 | Loaded sheet 'Лист1' from 'Отчет о продажах (Обв.118) Stories 31.03.2026.xlsx': 167 rows × 78 cols
2026-04-14 12:51:00.916 | DEBUG    | logging:callHandlers:1762 | Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-a4ea6591-6d25-4b5c-9891-e5196d7267f1', 'content': None, 'json_data': {'messages': [{'role': 'system', 'content': 'Ты — внутренний ИИ-помощник компании Formula City.\n\nПАЙПЛАЙН ПОИСКА (строго соблюдай порядок):\n1. Если пользователь явно просит зайти на сайт или упоминает URL — сразу используй parse_project_site, без поиска в Excel\n2. Иначе сначала ищи данные в Excel-файлах (list_files → get_sheet_names → describe_sheet → search_in_sheet / load_sheet)\n3. Если в Excel данных нет — используй parse_project_site чтобы получить информацию с официального сайта проекта\n4. Если и там нет — используй search_web для поиска в интернете\n5. Только после всех шагов сообщай что данных нет\n\nИнструменты для Excel:\n- list_files — узнать какие файлы доступны\n- get_sheet_names — узнать листы файла\n- describe_sheet — узнать структуру листа (столбцы, типы данных)\n- load_sheet — загрузить весь лист\n- search_in_sheet — найти строки по значению в столбце или найти пустые ячейки\n\nИнструменты для веба:\n- parse_project_site — получить информацию с официального сайта проекта (используй только если Excel не дал ответа)\n- search_web — поиск в интернете через Tavily (используй только если Excel и parse_project_site не дали ответа)\n\nВсегда сначала исследуй структуру данных перед ответом.\nОтвечай на русском языке.\nЕсли данных недостаточно — честно сообщи об этом.\n\nФОРМАТИРОВАНИЕ (сообщения отображаются в Telegram):\n- Используй HTML-теги: <b>жирный</b>, <i>курсив</i>, <code>моноширинный</code>\n- Никогда не используй markdown (**, *, `, |таблицы|) — они не работают в Telegram\n- Списки записей оформляй нумерованным или маркированным списком, например:\n  1. <b>Иванов И.И.</b> — апарт. 2.05, этаж 2\n  2. <b>Петров П.П.</b> — апарт. 3.10, этаж 3\n- Числа и итоги выделяй через <b>\n- Если записей много (больше 20) — покажи первые 20 и укажи общее количество'}, {'role': 'user', 'content': 'Сколько продано апартаментов в 22 году?'}, {'role': 'assistant', 'content': None, 'tool_calls': [{'id': 'call_nvVHN632oWLac8ESdoVqbUVB', 'type': 'function', 'function': {'name': 'list_files', 'arguments': '{}'}}]}, {'role': 'tool', 'tool_call_id': 'call_nvVHN632oWLac8ESdoVqbUVB', 'content': '["Велл_Платежный календарь на апрель 2026.xlsx", "Велл_Платежный календарь на март 2026.xlsx", "Велл_Платежный календарь на фев. 2026.xlsx", "Дорожная карта и Сроки вывода из залога_28.02.2026.xlsx", "Дорожная карта и Сроки вывода из залога_31.03.2026.xlsx", "ЖК Евгеньевский.xlsx", "Модель Обводный_118_15_факт по 02.26.xlsx", "Модель Обводный_118_15_факт по 03.26.xlsx", "Непроектные расходы+Недополученные доходы_(28.02.2026).xlsx", "Непроектные расходы+Недополученные доходы_(31.03.2026).xlsx", "Остатки в продаже_28.02.2026.xlsx", "Остатки в продаже_31.03.2026.xlsx", "Отчет о ДЗ и Бронях.xlsx", "Отчет о ДЗ и Бронях_март 2026.xlsx", "Отчет о продажах (Обв.118) Stories 28.02.2026.xlsx", "Отчет о продажах (Обв.118) Stories 31.03.2026.xlsx", "Отчет об исполнении плана продаж (Обв.118)_28.02.2026.xlsx", "Отчет об исполнении плана продаж (Обв.118)_31.03.2026.xlsx", "Отчет по Агентам_на 24.03.2026.xlsx", "Отчет по Агентам_по 31.03.2026 включительно.xlsx", "СЗ Обв. 118_Платежный календарь на апрель 2026.xlsx", "СЗ Обв. 118_Платежный календарь на март 2026.xlsx", "СЗ Обв. 118_Платежный календарь на фев. 2026.xlsx", "Сводная_Велл Московский.xlsx", "Сводная_Обводный 118.xlsx"]'}, {'role': 'assistant', 'content': None, 'tool_calls': [{'id': 'call_mbQ21pfV9hQVw3IqbU1CGSHD', 'type': 'function', 'function': {'name': 'get_sheet_names', 'arguments': '{"file_name": "Отчет о продажах (Обв.118) Stories 28.02.2026.xlsx"}'}}, {'id': 'call_zGUNJB5M5wXsvSPrsYlDQVe6', 'type': 'function', 'function': {'name': 'get_sheet_names', 'arguments': '{"file_name": "Отчет о продажах (Обв.118) Stories 31.03.2026.xlsx"}'}}]}, {'role': 'tool', 'tool_call_id': 'call_mbQ21pfV9hQVw3IqbU1CGSHD', 'content': '["Лист1"]'}, {'role': 'tool', 'tool_call_id': 'call_zGUNJB5M5wXsvSPrsYlDQVe6', 'content': '["Лист1"]'}, {'role': 'assistant', 'content': None, 'tool_calls': [{'id': 'call_XGE0SXqNPaMgSiqgNOVZHfXV', 'type': 'function', 'function': {'name': 'describe_sheet', 'arguments': '{"file_name": "Отчет о продажах (Обв.118) Stories 28.02.2026.xlsx", "sheet_name": "Лист1"}'}}, {'id': 'call_wVZj8o4FSPUyjJbq2Ew8a8kL', 'type': 'function', 'function': {'name': 'describe_sheet', 'arguments': '{"file_name": "Отчет о продажах (Обв.118) Stories 31.03.2026.xlsx", "sheet_name": "Лист1"}'}}]}, {'role': 'tool', 'tool_call_id': 'call_XGE0SXqNPaMgSiqgNOVZHfXV', 'content': '{"file": "Отчет о продажах (Обв.118) Stories 28.02.2026.xlsx", "sheet": "Лист1", "rows": 167, "columns": ["Отчет о продажах по проекту Обводный", "__UNNAMED__1", "__UNNAMED__2", "__UNNAMED__3", "__UNNAMED__4", "тыс.руб.", "__UNNAMED__6", "__UNNAMED__7", "__UNNAMED__8", "__UNNAMED__9", "__UNNAMED__10", "__UNNAMED__11", "__UNNAMED__12", "__UNNAMED__13", "__UNNAMED__14", "__UNNAMED__15", "__UNNAMED__16", "__UNNAMED__17", "__UNNAMED__18", "__UNNAMED__19", "__UNNAMED__20", "__UNNAMED__21", "__UNNAMED__22", "__UNNAMED__23", "__UNNAMED__24", "__UNNAMED__25", "__UNNAMED__26", "__UNNAMED__27", "__UNNAMED__28", "__UNNAMED__29", "__UNNAMED__30", "__UNNAMED__31", "__UNNAMED__32", "__UNNAMED__33", "__UNNAMED__34", "__UNNAMED__35", "__UNNAMED__36", "__UNNAMED__37", "__UNNAMED__38", "__UNNAMED__39", "__UNNAMED__40", "__UNNAMED__41", "__UNNAMED__42", "__UNNAMED__43", "__UNNAMED__44", "__UNNAMED__45", "__UNNAMED__46", "__UNNAMED__47", "__UNNAMED__48", "__UNNAMED__49", "__UNNAMED__50", "__UNNAMED__51", "__UNNAMED__52", "__UNNAMED__53", "__UNNAMED__54", "__UNNAMED__55", "__UNNAMED__56", "__UNNAMED__57", "__UNNAMED__58", "__UNNAMED__59", "__UNNAMED__60", "__UNNAMED__61", "__UNNAMED__62", "__UNNAMED__63", "__UNNAMED__64", "__UNNAMED__65", "__UNNAMED__66", "__UNNAMED__67", "__UNNAMED__68", "__UNNAMED__69", "__UNNAMED__70", "__UNNAMED__71", "__UNNAMED__72", "__UNNAMED__73", "__UNNAMED__74", "__UNNAMED__75", "__UNNAMED__76", "__UNNAMED__77"], "dtypes": {"Отчет о продажах по проекту Обводный": "String", "__UNNAMED__1": "String", "__UNNAMED__2": "String", "__UNNAMED__3": "String", "__UNNAMED__4": "String", "тыс.руб.": "String", "__UNNAMED__6": "String", "__UNNAMED__7": "String", "__UNNAMED__8": "String", "__UNNAMED__9": "String", "__UNNAMED__10": "String", "__UNNAMED__11": "String", "__UNNAMED__12": "String", "__UNNAMED__13": "String", "__UNNAMED__14": "String", "__UNNAMED__15": "String", "__UNNAMED__16": "String", "__UNNAMED__17": "String", "__UNNAMED__18": "String", "__UNNAMED__19": "String", "__UNNAMED__20": "String", "__UNNAMED__21": "String", "__UNNAMED__22": "String", "__UNNAMED__23": "String", "__UNNAMED__24": "String", "__UNNAMED__25": "String", "__UNNAMED__26": "String", "__UNNAMED__27": "String", "__UNNAMED__28": "String", "__UNNAMED__29": "String", "__UNNAMED__30": "String", "__UNNAMED__31": "String", "__UNNAMED__32": "String", "__UNNAMED__33": "String", "__UNNAMED__34": "String", "__UNNAMED__35": "String", "__UNNAMED__36": "String", "__UNNAMED__37": "String", "__UNNAMED__38": "String", "__UNNAMED__39": "String", "__UNNAMED__40": "String", "__UNNAMED__41": "String", "__UNNAMED__42": "String", "__UNNAMED__43": "String", "__UNNAMED__44": "String", "__UNNAMED__45": "String", "__UNNAMED__46": "String", "__UNNAMED__47": "String", "__UNNAMED__48": "String", "__UNNAMED__49": "String", "__UNNAMED__50": "String", "__UNNAMED__51": "String", "__UNNAMED__52": "String", "__UNNAMED__53": "String", "__UNNAMED__54": "String", "__UNNAMED__55": "String", "__UNNAMED__56": "String", "__UNNAMED__57": "String", "__UNNAMED__58": "String", "__UNNAMED__59": "String", "__UNNAMED__60": "String", "__UNNAMED__61": "String", "__UNNAMED__62": "String", "__UNNAMED__63": "String", "__UNNAMED__64": "String", "__UNNAMED__65": "String", "__UNNAMED__66": "String", "__UNNAMED__67": "String", "__UNNAMED__68": "String", "__UNNAMED__69": "String", "__UNNAMED__70": "String", "__UNNAMED__71": "String", "__UNNAMED__72": "String", "__UNNAMED__73": "String", "__UNNAMED__74": "String", "__UNNAMED__75": "String", "__UNNAMED__76": "String", "__UNNAMED__77": "String"}, "null_counts": {"Отчет о продажах по проекту Обводный": 22, "__UNNAMED__1": 10, "__UNNAMED__2": 62, "__UNNAMED__3": 62, "__UNNAMED__4": 62, "тыс.руб.": 62, "__UNNAMED__6": 62, "__UNNAMED__7": 62, "__UNNAMED__8": 62, "__UNNAMED__9": 62, "__UNNAMED__10": 62, "__UNNAMED__11": 62, "__UNNAMED__12": 62, "__UNNAMED__13": 62, "__UNNAMED__14": 62, "__UNNAMED__15": 62, "__UNNAMED__16": 62, "__UNNAMED__17": 62, "__UNNAMED__18": 62, "__UNNAMED__19": 62, "__UNNAMED__20": 62, "__UNNAMED__21": 62, "__UNNAMED__22": 62, "__UNNAMED__23": 62, "__UNNAMED__24": 62, "__UNNAMED__25": 62, "__UNNAMED__26": 62, "__UNNAMED__27": 62, "__UNNAMED__28": 62, "__UNNAMED__29": 58, "__UNNAMED__30": 60, "__UNNAMED__31": 58, "__UNNAMED__32": 58, "__UNNAMED__33": 60, "__UNNAMED__34": 60, "__UNNAMED__35": 58, "__UNNAMED__36": 58, "__UNNAMED__37": 56, "__UNNAMED__38": 58, "__UNNAMED__39": 58, "__UNNAMED__40": 56, "__UNNAMED__41": 58, "__UNNAMED__42": 60, "__UNNAMED__43": 60, "__UNNAMED__44": 60, "__UNNAMED__45": 58, "__UNNAMED__46": 60, "__UNNAMED__47": 60, "__UNNAMED__48": 60, "__UNNAMED__49": 58, "__UNNAMED__50": 60, "__UNNAMED__51": 58, "__UNNAMED__52": 60, "__UNNAMED__53": 58, "__UNNAMED__54": 58, "__UNNAMED__55": 64, "__UNNAMED__56": 104, "__UNNAMED__57": 103, "__UNNAMED__58": 104, "__UNNAMED__59": 104, "__UNNAMED__60": 104, "__UNNAMED__61": 104, "__UNNAMED__62": 100, "__UNNAMED__63": 100, "__UNNAMED__64": 98, "__UNNAMED__65": 98, "__UNNAMED__66": 96, "__UNNAMED__67": 96, "__UNNAMED__68": 96, "__UNNAMED__69": 96, "__UNNAMED__70": 96, "__UNNAMED__71": 96, "__UNNAMED__72": 96, "__UNNAMED__73": 96, "__UNNAMED__74": 96, "__UNNAMED__75": 96, "__UNNAMED__76": 96, "__UNNAMED__77": 96}}'}, {'role': 'tool', 'tool_call_id': 'call_wVZj8o4FSPUyjJbq2Ew8a8kL', 'content': '{"file": "Отчет о продажах (Обв.118) Stories 31.03.2026.xlsx", "sheet": "Лист1", "rows": 167, "columns": ["Отчет о продажах по проекту Обводный", "__UNNAMED__1", "__UNNAMED__2", "__UNNAMED__3", "__UNNAMED__4", "тыс.руб.", "__UNNAMED__6", "__UNNAMED__7", "__UNNAMED__8", "__UNNAMED__9", "__UNNAMED__10", "__UNNAMED__11", "__UNNAMED__12", "__UNNAMED__13", "__UNNAMED__14", "__UNNAMED__15", "__UNNAMED__16", "__UNNAMED__17", "__UNNAMED__18", "__UNNAMED__19", "__UNNAMED__20", "__UNNAMED__21", "__UNNAMED__22", "__UNNAMED__23", "__UNNAMED__24", "__UNNAMED__25", "__UNNAMED__26", "__UNNAMED__27", "__UNNAMED__28", "__UNNAMED__29", "__UNNAMED__30", "__UNNAMED__31", "__UNNAMED__32", "__UNNAMED__33", "__UNNAMED__34", "__UNNAMED__35", "__UNNAMED__36", "__UNNAMED__37", "__UNNAMED__38", "__UNNAMED__39", "__UNNAMED__40", "__UNNAMED__41", "__UNNAMED__42", "__UNNAMED__43", "__UNNAMED__44", "__UNNAMED__45", "__UNNAMED__46", "__UNNAMED__47", "__UNNAMED__48", "__UNNAMED__49", "__UNNAMED__50", "__UNNAMED__51", "__UNNAMED__52", "__UNNAMED__53", "__UNNAMED__54", "__UNNAMED__55", "__UNNAMED__56", "__UNNAMED__57", "__UNNAMED__58", "__UNNAMED__59", "__UNNAMED__60", "__UNNAMED__61", "__UNNAMED__62", "__UNNAMED__63", "__UNNAMED__64", "__UNNAMED__65", "__UNNAMED__66", "__UNNAMED__67", "__UNNAMED__68", "__UNNAMED__69", "__UNNAMED__70", "__UNNAMED__71", "__UNNAMED__72", "__UNNAMED__73", "__UNNAMED__74", "__UNNAMED__75", "__UNNAMED__76", "__UNNAMED__77"], "dtypes": {"Отчет о продажах по проекту Обводный": "String", "__UNNAMED__1": "String", "__UNNAMED__2": "String", "__UNNAMED__3": "String", "__UNNAMED__4": "String", "тыс.руб.": "String", "__UNNAMED__6": "String", "__UNNAMED__7": "String", "__UNNAMED__8": "String", "__UNNAMED__9": "String", "__UNNAMED__10": "String", "__UNNAMED__11": "String", "__UNNAMED__12": "String", "__UNNAMED__13": "String", "__UNNAMED__14": "String", "__UNNAMED__15": "String", "__UNNAMED__16": "String", "__UNNAMED__17": "String", "__UNNAMED__18": "String", "__UNNAMED__19": "String", "__UNNAMED__20": "String", "__UNNAMED__21": "String", "__UNNAMED__22": "String", "__UNNAMED__23": "String", "__UNNAMED__24": "String", "__UNNAMED__25": "String", "__UNNAMED__26": "String", "__UNNAMED__27": "String", "__UNNAMED__28": "String", "__UNNAMED__29": "String", "__UNNAMED__30": "String", "__UNNAMED__31": "String", "__UNNAMED__32": "String", "__UNNAMED__33": "String", "__UNNAMED__34": "String", "__UNNAMED__35": "String", "__UNNAMED__36": "String", "__UNNAMED__37": "String", "__UNNAMED__38": "String", "__UNNAMED__39": "String", "__UNNAMED__40": "String", "__UNNAMED__41": "String", "__UNNAMED__42": "String", "__UNNAMED__43": "String", "__UNNAMED__44": "String", "__UNNAMED__45": "String", "__UNNAMED__46": "String", "__UNNAMED__47": "String", "__UNNAMED__48": "String", "__UNNAMED__49": "String", "__UNNAMED__50": "String", "__UNNAMED__51": "String", "__UNNAMED__52": "String", "__UNNAMED__53": "String", "__UNNAMED__54": "String", "__UNNAMED__55": "String", "__UNNAMED__56": "String", "__UNNAMED__57": "String", "__UNNAMED__58": "String", "__UNNAMED__59": "String", "__UNNAMED__60": "String", "__UNNAMED__61": "String", "__UNNAMED__62": "String", "__UNNAMED__63": "String", "__UNNAMED__64": "String", "__UNNAMED__65": "String", "__UNNAMED__66": "String", "__UNNAMED__67": "String", "__UNNAMED__68": "String", "__UNNAMED__69": "String", "__UNNAMED__70": "String", "__UNNAMED__71": "String", "__UNNAMED__72": "String", "__UNNAMED__73": "String", "__UNNAMED__74": "String", "__UNNAMED__75": "String", "__UNNAMED__76": "String", "__UNNAMED__77": "String"}, "null_counts": {"Отчет о продажах по проекту Обводный": 22, "__UNNAMED__1": 10, "__UNNAMED__2": 62, "__UNNAMED__3": 62, "__UNNAMED__4": 62, "тыс.руб.": 62, "__UNNAMED__6": 62, "__UNNAMED__7": 62, "__UNNAMED__8": 62, "__UNNAMED__9": 62, "__UNNAMED__10": 62, "__UNNAMED__11": 62, "__UNNAMED__12": 62, "__UNNAMED__13": 62, "__UNNAMED__14": 62, "__UNNAMED__15": 62, "__UNNAMED__16": 62, "__UNNAMED__17": 62, "__UNNAMED__18": 62, "__UNNAMED__19": 62, "__UNNAMED__20": 62, "__UNNAMED__21": 62, "__UNNAMED__22": 62, "__UNNAMED__23": 62, "__UNNAMED__24": 62, "__UNNAMED__25": 62, "__UNNAMED__26": 62, "__UNNAMED__27": 62, "__UNNAMED__28": 62, "__UNNAMED__29": 55, "__UNNAMED__30": 60, "__UNNAMED__31": 58, "__UNNAMED__32": 58, "__UNNAMED__33": 60, "__UNNAMED__34": 60, "__UNNAMED__35": 58, "__UNNAMED__36": 58, "__UNNAMED__37": 56, "__UNNAMED__38": 58, "__UNNAMED__39": 58, "__UNNAMED__40": 56, "__UNNAMED__41": 58, "__UNNAMED__42": 60, "__UNNAMED__43": 60, "__UNNAMED__44": 60, "__UNNAMED__45": 58, "__UNNAMED__46": 60, "__UNNAMED__47": 60, "__UNNAMED__48": 60, "__UNNAMED__49": 58, "__UNNAMED__50": 60, "__UNNAMED__51": 58, "__UNNAMED__52": 60, "__UNNAMED__53": 58, "__UNNAMED__54": 58, "__UNNAMED__55": 64, "__UNNAMED__56": 59, "__UNNAMED__57": 102, "__UNNAMED__58": 102, "__UNNAMED__59": 102, "__UNNAMED__60": 102, "__UNNAMED__61": 102, "__UNNAMED__62": 98, "__UNNAMED__63": 98, "__UNNAMED__64": 98, "__UNNAMED__65": 98, "__UNNAMED__66": 96, "__UNNAMED__67": 96, "__UNNAMED__68": 96, "__UNNAMED__69": 96, "__UNNAMED__70": 96, "__UNNAMED__71": 96, "__UNNAMED__72": 96, "__UNNAMED__73": 96, "__UNNAMED__74": 96, "__UNNAMED__75": 96, "__UNNAMED__76": 96, "__UNNAMED__77": 96}}'}], 'model': 'gpt-4o', 'temperature': 0, 'tool_choice': 'auto', 'tools': [{'type': 'function', 'function': {'name': 'list_files', 'description': 'Возвращает список всех доступных Excel-файлов (.xlsx). Используй это первым, чтобы узнать какие данные доступны.', 'parameters': {'type': 'object', 'properties': {}, 'required': []}}}, {'type': 'function', 'function': {'name': 'get_sheet_names', 'description': 'Возвращает список листов в указанном Excel-файле.', 'parameters': {'type': 'object', 'properties': {'file_name': {'type': 'string', 'description': 'Имя файла из list_files.'}}, 'required': ['file_name']}}}, {'type': 'function', 'function': {'name': 'describe_sheet', 'description': 'Возвращает метаданные листа: количество строк, названия столбцов, типы данных и количество пустых значений. Используй перед load_sheet или search_in_sheet, чтобы узнать точные имена столбцов.', 'parameters': {'type': 'object', 'properties': {'file_name': {'type': 'string'}, 'sheet_name': {'type': 'string'}}, 'required': ['file_name', 'sheet_name']}}}, {'type': 'function', 'function': {'name': 'load_sheet', 'description': 'Загружает весь лист и возвращает содержимое в формате CSV. Для больших листов предпочитай search_in_sheet с фильтрацией.', 'parameters': {'type': 'object', 'properties': {'file_name': {'type': 'string'}, 'sheet_name': {'type': 'string'}}, 'required': ['file_name', 'sheet_name']}}}, {'type': 'function', 'function': {'name': 'search_in_sheet', 'description': 'Ищет строки в листе по значению в столбце. Укажи value для поиска подстроки (регистронезависимо), или find_nulls=true чтобы найти пустые ячейки в столбце.', 'parameters': {'type': 'object', 'properties': {'file_name': {'type': 'string'}, 'sheet_name': {'type': 'string'}, 'column': {'type': 'string', 'description': 'Имя столбца (используй describe_sheet чтобы узнать точные названия).'}, 'value': {'type': 'string', 'description': 'Подстрока для поиска. Не указывай если используешь find_nulls.'}, 'find_nulls': {'type': 'boolean', 'description': 'Если true — вернуть строки где столбец пустой.'}}, 'required': ['file_name', 'sheet_name', 'column']}}}, {'type': 'function', 'function': {'name': 'search_web', 'description': 'Ищет информацию в интернете через Tavily. Используй только если данных нет ни в Excel-файлах, ни на сайте проекта.', 'parameters': {'type': 'object', 'properties': {'query': {'type': 'string', 'description': 'Поисковый запрос на русском или английском.'}}, 'required': ['query']}}}, {'type': 'function', 'function': {'name': 'parse_project_site', 'description': "Получает информацию о проекте с официального сайта компании. Используй только если данных нет в Excel-файлах. Доступные проекты: Well, Well Московский, Евгеньевский, King & Sons, Stories, Первая линия. Если проект не указан — используй 'formcity'.", 'parameters': {'type': 'object', 'properties': {'project': {'type': 'string', 'description': 'Название проекта на русском или английском.'}}, 'required': ['project']}}}]}}
2026-04-14 12:51:00.917 | DEBUG    | logging:callHandlers:1762 | Sending HTTP Request: POST https://api.openai.com/v1/chat/completions
2026-04-14 12:51:00.917 | DEBUG    | logging:callHandlers:1762 | send_request_headers.started request=<Request [b'POST']>
2026-04-14 12:51:00.918 | DEBUG    | logging:callHandlers:1762 | send_request_headers.complete
2026-04-14 12:51:00.918 | DEBUG    | logging:callHandlers:1762 | send_request_body.started request=<Request [b'POST']>
2026-04-14 12:51:00.918 | DEBUG    | logging:callHandlers:1762 | send_request_body.complete
2026-04-14 12:51:00.918 | DEBUG    | logging:callHandlers:1762 | receive_response_headers.started request=<Request [b'POST']>
2026-04-14 12:51:03.343 | DEBUG    | logging:callHandlers:1762 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 14 Apr 2026 12:51:03 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'CF-Ray', b'9ec2d6eaee9d9a38-AMS'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Server', b'cloudflare'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'access-control-expose-headers', b'X-Request-ID'), (b'openai-organization', b'user-lsshu7ykmeiwu2dxqjeqxeki'), (b'openai-processing-ms', b'2089'), (b'openai-project', b'proj_P03K0xxhuDN1C2ovlci997Ad'), (b'openai-version', b'2020-10-01'), (b'x-openai-proxy-wasm', b'v0.1'), (b'x-ratelimit-limit-requests', b'5000'), (b'x-ratelimit-limit-tokens', b'450000'), (b'x-ratelimit-remaining-requests', b'4999'), (b'x-ratelimit-remaining-tokens', b'446135'), (b'x-ratelimit-reset-requests', b'12ms'), (b'x-ratelimit-reset-tokens', b'515ms'), (b'x-request-id', b'req_c508a8fd19b340cbbc53d5dd8ed14fab'), (b'Content-Encoding', b'gzip'), (b'alt-svc', b'h3=":443"; ma=86400')])
2026-04-14 12:51:03.343 | INFO     | logging:callHandlers:1762 | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-14 12:51:03.344 | DEBUG    | logging:callHandlers:1762 | receive_response_body.started request=<Request [b'POST']>
2026-04-14 12:51:03.345 | DEBUG    | logging:callHandlers:1762 | receive_response_body.complete
2026-04-14 12:51:03.345 | DEBUG    | logging:callHandlers:1762 | response_closed.started
2026-04-14 12:51:03.345 | DEBUG    | logging:callHandlers:1762 | response_closed.complete
2026-04-14 12:51:03.345 | DEBUG    | logging:callHandlers:1762 | HTTP Response: POST https://api.openai.com/v1/chat/completions "200 OK" Headers({'date': 'Tue, 14 Apr 2026 12:51:03 GMT', 'content-type': 'application/json', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'cf-ray': '9ec2d6eaee9d9a38-AMS', 'cf-cache-status': 'DYNAMIC', 'server': 'cloudflare', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'access-control-expose-headers': 'X-Request-ID', 'openai-organization': 'user-lsshu7ykmeiwu2dxqjeqxeki', 'openai-processing-ms': '2089', 'openai-project': 'proj_P03K0xxhuDN1C2ovlci997Ad', 'openai-version': '2020-10-01', 'x-openai-proxy-wasm': 'v0.1', 'x-ratelimit-limit-requests': '5000', 'x-ratelimit-limit-tokens': '450000', 'x-ratelimit-remaining-requests': '4999', 'x-ratelimit-remaining-tokens': '446135', 'x-ratelimit-reset-requests': '12ms', 'x-ratelimit-reset-tokens': '515ms', 'x-request-id': 'req_c508a8fd19b340cbbc53d5dd8ed14fab', 'content-encoding': 'gzip', 'alt-svc': 'h3=":443"; ma=86400'})
2026-04-14 12:51:03.346 | DEBUG    | logging:callHandlers:1762 | request_id: req_c508a8fd19b340cbbc53d5dd8ed14fab
2026-04-14 12:51:03.346 | INFO     | app.services.ai:ask:105 | Tool call [3]: search_in_sheet({'file_name': 'Отчет о продажах (Обв.118) Stories 28.02.2026.xlsx', 'sheet_name': 'Лист1', 'column': 'Отчет о продажах п)
2026-04-14 12:51:03.347 | INFO     | app.services.excel:search_in_sheet:125 | Search '2022' in 'Отчет о продажах по проекту Обводный' of Отчет о продажах (Обв.118) Stories 28.02.2026.xlsx/Лист1: 0 rows
2026-04-14 12:51:03.347 | INFO     | app.services.ai:ask:105 | Tool call [3]: search_in_sheet({'file_name': 'Отчет о продажах (Обв.118) Stories 31.03.2026.xlsx', 'sheet_name': 'Лист1', 'column': 'Отчет о продажах п)
2026-04-14 12:51:03.348 | INFO     | app.services.excel:search_in_sheet:125 | Search '2022' in 'Отчет о продажах по проекту Обводный' of Отчет о продажах (Обв.118) Stories 31.03.2026.xlsx/Лист1: 0 rows
